PHYS121,PHYS,Mechanics,"Course will make extENSive use of geoMEtry, algebra and trigonoMEtry and simple integration and differENTiation. Prior knowlEDge of INTRoductory cALCulus (simple integration and differENTiation) is requirED. First seMEster of a THree-course sequence for stuDENts planning to major in PHYsics, oTHer PHYsical sciences, and ENGineering. Motion in one and two diMEnsions; Newton's LAWs; work and enERGy; conservation of enERGy; sysTEMs of PArtiCLes; rotations; oscilLATions; gravITy; THermodynamics. In addITion to Two 75-minute lectures each week, One workshOP each week and One THree-hour laboratory every oTHer week is requirED. Laboratory and workshOP regiSTRation is done at THe sAME tiME as THe course regiSTRation. StuDENts should register for THe PHYS 081 lab. THis course is offerED in SPring and SumMEr session (A-6).PrerequisITes: PHY 099; MTH 161 and MTH 162 (MTH 162 may be taken concurrENTly). EAS 101, 102, 103, 104,105 or 108 can be ACCeptED in place of PHY 099."
PHYS121P,PHYS,Mechanics (Self-Paced),"Course will make extENSive use of geoMEtry, algebra and trigonoMEtry and simple integration and differENTiation. Prior knowlEDge of INTRoductory cALCulus (simple integration and differENTiation) is requirED. First seMEster of a THree-course sequence for stuDENts planning to major in PHYsics, oTHer PHYsical sciences, and ENGineering. Motion in one and two diMEnsions; Newton's LAWs; work and enERGy; conservation of enERGy; sysTEMs of PArtiCLes; rotations; oscilLATions; gravITy; THermodynamics. Lectures are video-taPED and ACCessED THrough Blackboard. Laboratory regiSTRation is done at THe sAME tiME as THe course regiSTRation. StuDENts should register for THe PHYS 081 lab.PrerequisITes: PHY 099; MTH 161 and MTH 162 (MTH 162 may be taken concurrENTly). EAS 101, 102, 103, 104,105 or 108 can be ACCeptED in place of PHY 099.For a description of THe differences between PHY 121/122 and THe mASTery/self-PACED PHY 121P/122P, see: http://www.PAs.roCHEster.EDu/~dmw/MSP/MSP_PHYsics.pdf"
PHYS123,PHYS,Waves and Modern Physics,"THird seMEster of a THree-course sequence for stuDENts planning to majoring in PHYsics, oTHer PHYsical sciences and ENGineering. Wave motion, PHYsical OPtics, SPecial RELativITy, PHotoelectric effect, Compton effect, X-rays, wave prOPerties of PArtiCLes. SchrdinGER's equation appliED to a PArtiCLe in a box, penetration of a barrier, THe hydroGEN atom, THe harmonic oscilLATor, THe uncertainty principle, RuTHerford scattering, THe tiME-depenDENt SchrdinGER equation and RADioactive transITions, many electron atoms and molecules, STATistical MEchanics and selectED tOPics in solid STATe PHYsics, nuCLear PHYsics and PArtiCLe PHYsics. In addITion to Two 75-minutes lectures each week, One workshOP each week and One THree-hour laboratory every oTHer week is requirED. Laboratory and workshOP regiSTRation is at THe sAME tiME as THe course regiSTRation. StuDENts should register for THe PHYS 083 lab. OfferED in THe SPring. PrerequisITes: PHY 122; MTH 163 or MTH 165 (MTH 165 may be taken concurrENTly)"
PHYS143,PHYS,20th Century Physics,"SECOnd seMEster of a THree-course honors sequence, rECOmMEndED for proSPective dePArTMEntal concENTrators and oTHer science or ENGineering stuDENts wITh a STRong interest in PHYsics or MATHematics. TOPics are THe sAME as PHY 123 but in greater dePTH. INTRoductory examinations of Bohr's atomic model; Broglie waves; moMEntum and enERGy quantization; HEIsenbERG's uncertainty RELation; SchrodinGER's cat; electron SPin; PHoton interference, and Bell's inequalITies; selectED applications to solid-STATe, nuCLear, PArtiCLe, and ASTrOPhysics. THe laboratories and workshOP regiSTRation is requirED at THe sAME tiME as THe course regiSTRation. Textbooks: (1) - 'SIX IDEAS THAT SHAPED PHYSICS - UNIT Q: PArtiCLes Behave Like Waves' (*plEASe note THat THe 2nd EDITion of THis book is rECOmMEndED vs THe newer 3rd EDITion), (2) - 'Quantum THeory - a GraPHic Guide' MCEvoy and Zarate (3) - 'Quantum PHYsics - Illusion or RealITy' (Cambridge Univ. Press) Alistaire RaePrerequisITes: PHY 141 or permission of THe INStructor; MTH 162 (MTH 162 may be taken concurrENTly)"
PHYS183,PHYS,Waves & Modern Physics Lab,Laboratory EXPeriMEnts in modern PHYsics: velocITy of sound; geoMEtrical OPtics and imaging; THe wave nature of light and microwaves; THe SPectrum of atomic hydroGEN; and THe FRank Hertz EXPeriMEnt. THis Laboratory uses THe P/F UniversITy gRADing sysTEM.
PHYS218,PHYS,E & M II,Electromagnetic INDuction; diSPlaceMEnt currENT; Maxwell's equations; THe wave equation; plane electromagnetic waves; Poynting vector; reFLection and reFRaction; RADiation; waveguides; transmission LINes; prOPagation of light; RADiation by chargED PArtiCLes; RELativistic formuLATion of Maxwell's equations.PrerequisITes: PHY 217
PHYS227,PHYS,Thermo & Stat Mechanics,"MultiplicITy of PHYsical STATes, equilibrium ENTrOPy and TEMperature, Boltzmann factor and PArtITion function, STATistical approach to FRee enERGy, CHEMical potENTial, diSTRibution functions for ideal CLassical and quantum gases. Applications to CHEMical reactions, THermal ENGines, equations of STATe and PHase transITions, applications.PrerequisITes: PHY 237; MTH 281 (MTH 281 may be taken concurrENTly)"
PHYS233,PHYS,Musical Acoustics,Blank Description
PHYS237,PHYS,Quantum Mechanics of Physical Systems,INTRoduction to quantum MEchanics wITh emPHasis on applications to PHYsical sysTEMs. InCLudes SchroEDinGER THeory; soLUTions to THe one-diMEntional SchroEDinGER equation; THe hydroGEN atom; and selectED applications FRom atomic and molecular PHYsics; quantum STATistics; lasers; solids; nuCLEI; and eleMEntary PArtiCLes.PrerequisITes: PHY 122/142; PHY 123/143; MTH 165/174 (MTH 164/174 may be taken concurrENTly).
PHYS245W,PHYS,Advanced Nuclear Science Education Lab,"THe stuDENts enrollED in ANSEL will develOP a sOPHISticatED understanding of our terreSTRial RADiation environMEnt and of soME of THe imPORtant applications of nuCLear science and TEChnology. THey will acquire practical skills in THe routine use of RADiation deTECtors, monITors, and electronics, and develOP THe abilITy to assess RADiation THreats and proSPects of THEIr abaTEMENT. THe four in-dePTH ANSEL EXPeriMEnts are designED to hELP recreate a type of well-roundED, competENT EXPeriMEntal nuCLear sciENTist who is able to ANAlyze an EXPeriMEntal prOBlem, to select, design, and set up apprOPriate nuCLear INStruMEntation, and to conduct requirED MEasureMEnts. THe laboratory sessions will MEet twice a week for 2 hours and 40 minutes. THe stuDENts are EXPectED to wrITe detailED lab rePORts on THEIr work, and give a presENTation on of THEIr EXPeriMEnts at THe end of THe seMEster.In addITion to THe laboratory componENT of ANSEL stuDENts will attend a weekly lecture (1 hour and 15 minutes per week).PrerequisITes: PHY 123/143; not OPen to first-years and sOPhomores."
PHYS246,PHYS,Quantum Theory,"Formalism of quantum THeory wITh more advanCED applications THan PHY 237. InCLudes postuLATes of Quantum MEchanics; function SPaces, HermITian OPerators, completeness of basis sets; superposITion, comPAtible OBservables, conservation THeorems; OPerations in aBSTract vector SPace, SPin and angular moMEntum matrices; addITion of angular moMEntum; perturbation THeory, and simple scattering THeory.PrerequisITes: PHY 237; MTH 281 (or CLose equivalENT)."
PHYS256,PHYS,Computational Physics,"INTRoduction of nuMErical and computational METHods, wITh SPecial emPHasis on THEIr utilITies and applications in conTEMPORary PHYsics tOPics: INTRo to programming language, nuMErical considerations, ordinary differENTial equations I & II, PArtial differENTial equations I & II, ANAlysis of data, ranDOM numbers and evaluation, growTH and FRactal, Monte Carlo METHod.PrerequisITes: PHY 141-143 or PHY 121-123 (PHY 123/143 may be taken concurrENTly)."
PHYS261,PHYS,Interference and Diffraction,"Complex represENTation of waves; prOPagation of waves, difFRaction; scalar difFRaction THeory; FResnel and FRaunhofer difFRaction and application to MEasureMEnt; PArtially coherENT light; difFRaction and image formation; OPtical transfer function; coherENT OPtical sysTEMs, OPtical data processing, and holograPHY (sAME as OPT 261)."
PHYS265,PHYS,Introduction to Quantum Computing and Quantum Information,"THe quantum MEchanical nature and caPAbilITies of a QubIT basED quantum computer will be INTRoduCED and EXPlorED. TOPics coverED inCLude: Two STATe quantum sysTEMs, qubITs, as componENTs of a quantum computer.  Quantum MEasureMEnts.  TENSor products and ENTangleMEnt.   Quantum gates and quantum circuITs.  Quantum information and von-Neumann ENTrOPy. DENsITy OPerators, PArtial traces, quantum channels and dECOherence. Realizing logical OPerations and universalITy on a quantum computer. Black box prOBlems, such as THe BernstEIn-Vazirani and Simon’s prOBlems.  THe quantum Fourier transform. Quantum algorIThms such as Shor’s factoring algorIThm. Types of quantum computing complexITy. Quantum error correction.  Quantum search algorIThms. ProSPects for realizing quantum computing.PrerequisITes:  Modern PHYsics inCLuding soME quantum MEchanics.  LINear algebra at THe level of THe MATH 161-165 or THe MATH 171-174 sequences.Level: upper level for PHY/PAS majors."
PHYS371,PHYS,Nanometrology Laboratory,"THis advanCED, 4-crEDIT-hour laboratory CLass (in person) for juniors and seniors (sOPhomores should contact THe INStructor for permission) consists of THree laboratory modules ACComPAniED by lecture materials: Module 1. Scanning electron microscOPy (SEM) and transmission electron microscOPy (TEM); Module 2. Atomic fORCe microscOPy; Module 3. Confocal FLuorescence and OPtical microscOPy. In addITion to one 2 h lab per week, tOPics coverED in two 1-1.5 h lab lectures per week inCLude function and caPAbilITies of THe SEM and TEM, THe principles of atomic fORCe microscOPy, confocal FLuorescence microscOPy of single nanoemITters, OPtical microscOPy inCLuding high-resoLUTion OPtical microscOPy, and discussion of advances of nanoscience and nanoTEChnology.  THe laboratory componENTs will use THe facilITies of THe UniversITy of RoCHEster IntegratED NanosysTEMs CENTer and THe INStITute of OPtics. StuDENts are EXPectED to have completED a sequence in INTRoductory PHYsics. Maximum 8 stuDENts can take THis course. GRADing will be basED on THree lab rePORts and THree quizzes. THe sCHEdule of OPT 254/PHYS 371 will be selectED before starting THis CLass for THe days and tiME conveniENT to every stuDENt.   PlEASe, contact Prof. SvetlANA Lukishova (lukishov@OPtics.roCHEster.EDu) for all questions. THis is a requirED CLass for THe UniversITy of RoCHEster undERGRADuate program on THe Certificate for Nanoscience and NanoENGineering. If you are interestED in THe Certificate program, plEASe contact Prof. Lukishova. "
PHYS390A,PHYS,Supervised Teaching-PAS Department,"THis course is designED for an EXPerienCED undERGRADuate planning to be a WorkshOP Leader, Laboratory or RecITation TeaCHINg Intern (TI), StuDENts SPend THe seMEster teaCHINg one workshOP, laboratory or recITation section during THe Fall/SPring seMEster INTRoductory PHYsics courses. THis course may be taken more THan once."
PHYS393W,PHYS,Senior Project,Completion of an INDepenDENt research project under THe direction of a faculty MEmber of THe DePArTMEnt of PHYsics and ASTronomy. THis course inCLudes a wrITing componENT and can be usED to satisfy PArt of THe upper-level wrITing requireMEnt.
PHYS393W,PHYS,Senior Project,Completion of an INDepenDENt research project under THe direction of a faculty MEmber of THe DePArTMEnt of PHYsics and ASTronomy. THis course inCLudes a wrITing componENT and can be usED to satisfy PArt of THe upper-level wrITing requireMEnt.
PHYS403,PHYS,Modern Statistics & Exploration,"Review THe fundAMEntals of prOBabilITy and STATistics and learn to apply THem in commonly encounterED practical data ANAlysis prOBlems, inCLuding PArAMEter estimation, hypoTHesis testing, regression, simuLATion, and advanCED error ANAlysis (boTH STATistical and sysTEMatic). THis course will have THeoretical and practical componENTs. Once THe THeoretical concepts are coverED, THe emPHasis will be to apply THem to actual cALCuLATions wITh data. StuDENts will learn to use a software PAckage employED in THe manipuLATion and ANAlysis of large data sets, and THey will wrITe THEIr own computer programs to carry out cALCuLATions using suppliED data sets."
PHYS408,PHYS,Quantum Mechanics II,"SymMEtries inCLuding PArITy, LATtice transLATions, and tiME reversal. STATionary-STATe and tiME-depenDENt perturbation THeory, Stark and Zeeman effects, FINe STRucture, transITion prOBabilITies. Scattering THeory wITh applications. EleMEntary QED, multipole and plane-wave EXPansions, prOPerties of THe PHoton. THe Dirac equation and eleMEntary mass renormalization."
PHYS418,PHYS,Statistical Mechanics,"Review of THermodynamics; GENeral principles of STATistical MEchanics; micro-canonical, canonical, and grand canonical ENSembles; ideal quantum gases; applications to magnetic PHenoMEna, heat caPAcITies, black-body RADiation; INTRoduction to PHase transITions. (Co-locatED wITh MSC418).PrerequisITes: PHY 227 or equivalENT; PHY 407, PHY 408 concurrENTly"
PHYS435,PHYS,Principles of Lasers,"THis course provides an up-to-date knowlEDge of modern laser sysTEMs. TOPics coverED inCLude quantum MEchanical treaTMEnts to two-level atomic sysTEMs, OPtical gain, homoGENous and inhomoGENous broaDENing, laser resonators and THEIr modes, Gaussian beams, cavITy design, pumping sCHEMes, rate equations, Q swITCHINg, mode-locking, various gas, liquid, and solid-STATe lasers."
PHYS445,PHYS,The Adv Nuclear Sci Edu Lab,"THe stuDENts enrollED in ANSEL will develOP a sOPHISticatED understanding of our terreSTRial RADiation environMEnt and of soME of THe imPORtant applications of nuCLear science and TEChnology. THey will acquire practical skills in THe routine use of RADiation deTECtors, monITors, and electronics, and develOP THe abilITy to assess RADiation THreats and proSPects of THEIr abaTEMENT. THe four in-dePTH ANSEL EXPeriMEnts are designED to hELP recreate a type of well-roundED, competENT EXPeriMEntal nuCLear sciENTist who is able to ANAlyze an EXPeriMEntal prOBlem, to select, design, and set up apprOPriate nuCLear INStruMEntation, and to conduct requirED MEasureMEnts. THe laboratory sessions will MEet twice a week for 2 hours and 40 minutes. THe stuDENts are EXPectED to wrITe detailED lab rePORts on THEIr work, and give a presENTation on of THEIr EXPeriMEnts at THe end of THe seMEster.In addITion to THe laboratory componENT of ANSEL stuDENts will attend a weekly lecture (1 hour and 15 minutes per week)."
PHYS455,PHYS,Plasma Physics II,"INTRoduction to kinetic THeory and THe moMEnt equations. VLAsov equation, Landau damping. Waves in unmagnetizED and magnetizED plasmas. Collisional processes, Fokker-Planck equation. Two-STReam INStabilITy, micro-INStabilITies. NonLINear effects, FLuctuations."
PHYS499,PHYS,Supervised Teaching Asst II,Continuation of PHY 498.
PHYS532,PHYS,Quantum Optics of the Electromagnetic Field,"PrOPerties of THe FRee quantizED electromagnetic field, quantum THeory of coherence, squeezED STATes, THeory of PHotoelectric deTECtion, corRELation MEasureMEnts, atomic resonance FLuorescence, coOPerative effects, quantum effects in nonLINear OPtics.PrerequisITe: PHYS 531 is rECOmMEndED"
PHYS552,PHYS,Magnetohydrodynamics,"In THis course, THe stuDENt will be taught a GENeral INTRoduction to magnetohydrodynamics (MHD), wITh applications in ENGineering and high-enERGy DENsITy PHYsics. SyllaBUS: Governing Equations. Electromagnetic INDuction; THe magnetic Reynolds number; FRozen-in magnetic fields and magnetic FLux tubes. Hydromagnetic equilibria; fORCe-FRee fields. Alfvén waves, magneto-acoustic waves. DiscontinuITies, magnetosonic shock waves. Viscous FLows: Hartmann boundary layers. StabilITy of MHD FLows: kink and sausage INStabilITies, magneto-RaylEIgh-Taylor INStabilITy. NuMErical MHD; INTRoduction to FLASH. INTRoduction to magnetizED HEDP EXPeriMEnts. MHD in plasma PHYsics, ExtendED MHD. PrerequireMEnts: FLuid MEchanics, Electromagnetism. "
PHYS553,PHYS,Laser Plasma Interactions,Breakeven condITions for inertial conFINeMEnt fusion. THe coronal plasma. Inverse bremsSTRAHlung absorption. Resonance absorption. PArAMEtric INStabilITies. NonLINear plasma waves. Zakharov equations and collAPSe.
PHYS597,PHYS,Research Seminar,"A (Fall) - NoncrEDIT course given once per week, requirED of all first-year gRADuate stuDENts. THe seminar consists of lectures and discussions on various aSPects of bEIng an effective teaCHINg assistant, inCLuding interactions wITh undERGRADuate stuDENt body and cross-cultural issues.B (SPring) - NoncrEDIT course given once per week requirED of all first-year gRADuate stuDENts. MEmbers of THe faculty discuss tOPics in THEIr curENT area of research interest."
PHYS599,PHYS,Pedagogy&Group Leadership,"THis course is designED as a follow-up course for an EXPerienCED WorkshOP Leader, tITlED a lead WorkshOP Leader TeaCHINg Assistant (TA). TyPICally, THe TA attends THe weekly WorkshOP Leader Training MEeting THat offers SPecializED supPORt and training to develOP leadership skills, to foster ongoing communication among faculty MEmbers and study group leaders, and to provide an environMEnt for review of study group RELatED issues. StuDENts SPend THe seMEster teaCHINg THree to four workshOPs during THe SPring seMEster INTRoductory PHYsics courses."
POLS102,POLS,Elementary Polish II,FurTHer INTRoduction to THe basic STRuctures of THe language and THe vocabulary of everyday sITuations. THe emPHasis is on SPoken Polish.
POLS201,POLS,Polish Review,"THe main OBjective of THis course is to reFINe THe PArticiPAnts' language skills and to familiarize THem wITh THe HIStory, lITerature and culture of Poland. THe course will require a working knowlEDge of Polish language nECEssary to discuss THe contENT of THe source materials. IT will focus on group discussions basED on source materials and PApers prePArED by IT's PArticiPAnts."
PORT102,PORT,Elementary Portuguese II,"PORtuguese 102 is THe sECOnd course of THe eleMEntary sequence. STUDENTS MUST REGISTER FOR RECITATION PORT 102-2. THe GENeral goal of THe course is to develOP basic language skills. During THis course, stuDENts will:- Continue to build a vocabulary base in order to incrEASe language skills;- Continue to use acquirED vocabulary and grammatical STRuctures;- DevelOP knowlEDge of THe grammar STRuctures asSOCiatED wITh, but not limITED to: talking about evENTs in THe presENT; talking about completED PAst evENTs; EXPressing continuing evENTs; describing daily routines and habITs;- Listen to PAssages or conversations and discuss THEIr contENT;- Read auTHENTic texts and discuss THEIr contENT;- WrITe PAragraPHs and short composITions using acquirED vocabulary and grammatical STRuctures;- ENGage in and SUSTain face-to-face conversation wITh oTHers about tOPics studiED."
PORT152,PORT,Intermediate Portuguese II,"PORtuguese 152 is THe sECOnd interMEdiate course in PORtuguese. STUDENTS MUST REGISTER FOR RECITATION PORT 152-2. In POR 152, you will continue to EXPand your knowlEDge of PORtuguese vocabulary and grammar STRuctures while ENGaging in activITies gearED toward promoting interMEdiate proficiency in THe language. IT inCLudes auTHENTic texts readings and discussions, as well as wrITing and ENGage in and SUSTain face-to-face conversation wITh oTHers about tOPics studiED. As far as PORtuguese is concernED, THe terms lecture? and recITation? convENTionally usED to iDENtify THe blocks have a puRELy bureaucratic significance and do not reFLect in any way THe PEDagogical approach of THe course. PORtuguese is THe primary language of INStruction."
PSCI105,PSCI,Intro to U.S. Politics,"INTRoduces stuDENts to THe foundations of AMErican governMEnt. Examines imPORtant polITical INStITutions and THe LINkage MEchanisms THat connect INStITutions, polITical actors, and ordinary AMErican cITizENS."
PSCI106,PSCI,Intro to International Relations,"THis course provides stuDENts wITh THe background and conceptual tools THey neED to understand conTEMPORary international RELations. THe course will INTRoduce stuDENts to THe wide range of issues THat make up THe study of international RELations, inCLuding THe workings of THe STATe sysTEM, THe causes of international conFLict and violence, and international ECOnomic RELations. StuDENts will be INTRoduCED to THe lITerature in a broad way, to make THem familiar wITh THe main THeoretical tRADITions in THe field. StuDENts will be askED, as much as possible, to read original texts, raTHer THan a textbook. TiME permITting, we will also examine tOPics of PArticular currENT interest, such as THe evolving nature of power in THe post-Cold War environMEnt as well as SPecial glOBal challENGes like nation-building and THe proliferation of wEAPons of mass deSTRuction."
PSCI121,PSCI,Democracy in America,"DemocrACY lITerally MEans ""rule by THe peOPle."" THis seminar in polITical THeory will EXPlore various questions THat THis basic deFINITion raises in THe context of 20TH-cENTury AMErican polITics. What can we EXPect of ""THe peOPle""? How, INDeED, do we even envision ""THe peOPle""? What is THe role of communication, eSPecially modern MEdia, in creating and SUSTaining ""THe peOPle""? How might we THink about THe ways in which power and communication intersect in modern democracies? In many reSPects THis course is EXPeriMEntal. IT aims to draw connections between texts and THeorists THat have not been made before. So we will be EXPloring new terrain. StuDENts will learn what IT MEans to THink like a polITical THeorist. EnrollMEnt is reSTRictED to first-year stuDENts - no exceptions. GRADes will be basED on CLass PArticiPAtion - given THat THis is a small seminar, be prePArED to talk! - and several short PApers (MEaning about five PAges each) on assignED tOPics THat eMErge FRom THe readings and CLass discussion. Course OPen to first-year and sOPhomores only. "
PSCI200,PSCI,Data Analysis I,"Data ANAlysis has bECOME a key PArt of many fields inCLuding polITics, BUSiness, LAW, and public policy. THis course covers THe fundAMEntals of data ANAlysis, giving stuDENts THe nECEssary STATistical skills to understand and crITically ANAlyze conTEMPORary polITical, legal, and policy puzzles. Lectures will focus on THe THeory and practice of quantITative ANAlysis, and lab sessions will guide stuDENts THrough THe PArticulars of STATistical software. Core tOPics inCLude descriptive STATistics, prOBabilITy, hypoTHesis testing, and LINear regression. No prior knowlEDge of STATistics or data ANAlysis is requirED. WIThout SPecial permission of THe INStructor, stuDENts may not enroll in THis course if THey have earnED crEDIT and a letter gRADe for ECO 230, PSC 205, PSY/CSP 211, STT 211, STT 212, STT 213, STT 214, or any oTHer course in STATistics, or if THey have rECEivED a score of 4 or 5 on THe AdvanCED PlaceMEnt exam in STATistics. NOTE: STUDENTS NEED TO BRING A LAPTOP TO CLASS AS YOU MUST BE ABLE TO RUN R."
PSCI205,PSCI,Data analysis II,"THis course builds on PSCI 200, Data ANAlysis I, taking THe LINear regression model as ITs starting point.  We will EXPlore various STATistical TEChniques for ANAlyzing a world of data THat is RELevant to polITical science in PArticular, and to THe SOCial sciences more broadly.  In addITion to THe CLassical LINear regression model, we will examine models for binary data, durations, counts, cENSoring and truncation, self-selection, and discrete choice, among oTHers.  THese models will be appliED to tOPics such as international conFLict, civil war onset, PArliAMEntary cabinet survival, international sanctions, camPAign contributions, and voting.  StuDENts will be taught how to (1) FRAME research hypoTHeses, (2) ANAlyze data using THe apprOPriate STATistical model, and (3) interpret and presENT THEIr results.  STATistical ANAlysis will be conductED using R and RStudio.  Note: StuDENts will neED to bring a laptOP computer to CLass wITh R and RStudio INStallED.  Most tablets will not suffice.PrerequisITe:  StuDENts must have taken at lEASt one course in STATistics THat (1) covers prOBabilITy, confiDENce intervals, hypoTHesis tests, and LINear regression; and (2) uses R for data ANAlysis -- e.g., ECON 230, PSCI 200, or STAT 212/213/214.  Prior courses in cALCulus or LINear algebra are not requirED."
PSCI214,PSCI,Race and the Law,"THis course deals wITh questions raisED at THe intersection of constITutional LAW and SOCiological and polITical science studies of THe polITics and practice of race in THe UnITED STATes.  While studying major court deCISions concerning race and slavery, voting, prOPerty rights, segregation/de-segregation, criminal justice, voting, discrimination, and affirmative action, we will examine questions such as: what is THe role of THe legal sysTEM in constITuting and perpetuating THe racial order of THe UnITED STATes?  To what extENT do court ruLINgs reFLect more THan THey shape what actually happENS outside of THe legal sysTEM?  How, if at all, do THey shape public OPinion?  What are THe advantages and disadvantages of courts as a tool for SOCial change?  Do answers to THese questions vary by area of LAW and/or HIStorical period?  THe course is largely discussion-basED and will inCLude readings in case LAW, crITical legal studies, crITical race THeory, and works in polITical science and SOCiology."
PSCI216,PSCI,Environmental Health and Justice in the Rochester Community,"THis course takes a sysTEMs-change approach to prOBlems of environMEntal healTH and justice. IT will provide stuDENts wITh a METHodological, conceptual, and EXPeriENTial foundation in addressing prOBlems THrough policies, PArtnerships, and communITy ENGageMEnt. We will CLosely examine several tiMEly local issues such as suBSIstence fishing, CLimate adaptation, equITable tranSPortation, and housing. For each major tOPic, stuDENts will ENGage in background research, practice diverse data collection STRategies, interact wITh RELevant communITy groups, and gain EXPerience integrating multidiscipLINary information. StuDENts will also undertake a seMEster-long communITy ENGagED project to address an environMEntal justice issue of concern to a local ORGanization. NOTE: THis is a communITy-ENGagED CLass and will involve significant blocks of tiME in field work, trips, and guest SPeakers. To ACCommodate THis, THere is an extendED ""lab"" session; THis session is requirED and will take place on THursday FRom 3:25 - 4:40. THis CLass is designatED as PArt of THe Certificate of AchieveMEnt in CommunITy-ENGagED Learning.PRE-REQUISITES: PHLT 101, PHLT 116, or PHLT 102; or by permission of INStructor for stuDENts wITh significant policy, communITy change, or environMEntal mANAgeMEnt background."
PSCI224,PSCI,Incarceration Nation,"How does a country wITh five percENT of THe world's pOPuLATion, a country THat nominally values FReEDom above all else, coME to have nearly a quarter of THe world's incarceratED peOPle? In THis survey course we investigate THe HIStory of imprisonMEnt in THe UnITED STATes--as THeorizED and as practiCED--FRom THe founding of THe republic to THe presENT day. SPecial attENTion is PAid to THe polITics, ECOnomics, race polITics, and RELigious logics of conTEMPORary mass incarceration, and to THe efforts afoot to end mass incarceration."
PSCI225,PSCI,Cultural Politics of Prison Towns,"RoCHEster sITs in one of THe worlds most EXPlicITly carceral landscapes, wITh more THan a dozen STATe prisons wIThin a 90 min drive. THis co-taught course is a collaborative ETHnograPHic research project designED to examine how THe presence of prisons in towns around RoCHEster reFLects and shapes THe polITical, ECOnomic, and cultural lives of THose who live in THe region. StuDENts will be INTRoduCED to METHods and practices of ETHnograPHY and conduct firsTHand research on THe cultural polITics of prison towns. THrough assignED reading, stuDENts will learn about THe HIStory, SOCiology, and cultural logics of RoCHEster and THe wider region, and of mass incarceration. What does a prison MEan for a person living near one? How does THe presence of prisons shape peOPles notions of justice, cITizENShip, and punishMEnt? How do THese nearby but largely invisible INStITutions shape THe ways THat we live in RoCHEster? RECOmMEndED prior courses: INTRoduction to Cultural ANTHrOPology or Incarceration Nation"
PSCI226W,PSCI,Act Locally?:  Local Government and Public Policy in the U.S.,"ReforMErs and activists soMEtiMEs say THat we should 'THink glOBally, act locally,' MEaning THat we should try to address wideSPread neEDs by taking action in our nEIghborhoods, towns and cITies. What happENS when you apply THis maxim to governMEnt and public policy in THe UnITED STATes? THis course will INTRoduce you to local governMEnt policymaking in THe UnITED STATes, wITh a focus on urban arEAS. You'll gain a familiarITy wITh THe powers local governMEnts have over key policies and servicessuch as policing and criminal justice, housing and land-use reguLATion, tranSPortation, public EDucation and public healTHand learn to THink sysTEMatically about what local governMEnts can do to address public neEDs. What you learn will be applicable THroughout THe U.S., but we'll focus on examples of policymaking currENTly underway in THe CITy of RoCHEster and THe surrounding regionoffering you a chance to learn more about THe UniversITy's local communITy"
PSCI230,PSCI,Public Health Law & Policy,"THe course INTRoduces THe legal and SOCial justice FRAMEworks for urGENt public healTH issues, such as vACCinations, tOBACCo reguLATion and gun control. Pre-requisITes: PHLT 116 or PHLT 236 requirED or previous policy or public healTH coursework; juniors & seniors only."
PSCI231W,PSCI,Maternal Child Health Policy,"StuDENts will learn how governMEnt funds, ORGanizes and delivers healTH care, broadly deFINED, to moTHers, children, and adolescENTs; as well as legal and policy wrITing skills RELevant to advocACY, such as issue fact sheets, legisLATive testimony, and letters to THe EDITor. Pre-requisITes: PHLT 116, PHLT 236, or PHLT 230 requirED or previous policy or public healTH coursework; juniors & seniors only"
PSCI239,PSCI,Int'l Environmental Law,"An examination of international environMEntal LAW and policy wITh a SPecial focus on efforts to address CLimate change, inCLuding THe PAris AgreeMEnt under THe UN FRAMEwork ConvENTion on CLimate Change. THis course serves as a comPAnion to PSC 246, but PSC 246 is not a prerequisITe. THe goal of THis course is to provide a foundational understanding of THis rapidly develOPing, controversial field. TOPics inCLude consideration of THe sciENTific, polITical, and ECOnomic drivers of international environMEntal LAW; THe variety of tools (e.g., treaties, agreeMEnts, soft LAW,? voluntary incENTive programs and market basED approaCHEs); and examples of how soME international environMEntal issues have been addressED to date, inCLuding efforts to date on CLimate change. THis course will be taught THrough lectures, discussion, several conCISe PApers, and a group project."
PSCI240,PSCI,Criminal Procedure & Constitutional Principles,"THrough ANAlysis of THe ConstITution and THe Bill of Rights, we examine criminal proCEDure as elaboratED by fEDeral and STATe court deCISions. TOPics inCLude arrest proCEDures, search and sEIzure, right to counsel, and police interrogation and confessions. We will discuss THe THeoretical principles of criminal proCEDure and THe application of THose principles to THe actual OPeration of THe criminal court sysTEM."
PSCI244K,PSCI,Politics & Markets:  Innovation and the Global Business Environment,"Innovation is a driving fORCe behIND THe massive incrEASes in wealTH THat occurrED in THe 20TH cENTury, and THe glOBalization of BUSiness is causing changes in THe world's ECOnomy THat we are only beginning to understand. In THis course, we will SPend several weeks studying how ENTrepreneurship and innovation are affectED by governMEnt INStITutions. We will THen SPend several weeks studying BUSiness STRategy in THe glOBal BUSiness environMEnt, focusing on THe role of reguLATions imposED by forEIgn governMEnts and international ORGanizations. CLass MEetings will be a mix of lecture and discussion, use real-world cases, and feature guest SPeakers. By THe end of THe course, you will have a STRonGER understanding of how BUSinesses shape and are shaPED by governMEnt policies. THere are no prerequisITes for THis course, THough soME EXPosure to polITical science or ECOnomics is useful."
